Riberia	Miguel		POR	24	4	57	58	71	76	77	50	56	73	63	76	53	68	64	64,77	Team Skoda
Stannard	Morgan		GBR	23	8	61	79	78	73	52	56	60	69	60	73	58	60	65	64,92	Team Skoda
Turan	Rasep		TUR	21	8	64	63	60	72	56	77	65	54	57	57	64	62	60	62,38	Team Skoda
Van Plack	Jurgen		BEL	21	5	64	59	72	68	57	52	59	61	54	69	70	61	58	61,85	Team Skoda
Belssom	Zion		SWD	20	2	61	53	67	52	68	53	68	69	64	63	72	73	71	64,15	V pour Venturi
Fagerson	Hemuld		ISL	32	1	74	67	62	53	78	66	52	60	70	51	57	71	61	63,23	V pour Venturi
Fatanen	Vigor		FIN	20	2	54	51	59	72	60	71	65	54	55	55	73	59	54	60,15	V pour Venturi
Gudarsson	Sirgud		SWD	22	4	65	70	58	72	54	59	72	66	62	72	71	59	74	65,69	V pour Venturi
Hamalainen	Onni		FIN	34	6	65	54	75	76	70	50	58	56	64	73	63	76	52	64,00	V pour Venturi
Haninen	Valterri		FIN	24	4	67	71	75	57	76	77	66	76	79	67	65	62	60	69,08	V pour Venturi
Makekaren	Hamari		FIN	21	2	71	71	59	74	62	69	69	67	61	72	57	70	59	66,23	V pour Venturi
Malarsson	Ignar		ISL	21	8	61	51	55	60	63	60	75	62	70	60	76	72	58	63,31	V pour Venturi
Postom	Lars		SWD	24	6	66	80	55	63	67	50	69	59	67	64	68	67	54	63,77	V pour Venturi
Reagan	Jeffrey		USA	32	5	57	59	60	79	56	72	65	54	56	59	69	61	57	61,85	V pour Venturi
Vantaken	Yuri		FIN	22	5	62	57	56	63	70	51	69	76	62	56	59	70	74	63,46	V pour Venturi
Yang	Li Jun		CHN	35	5	59	73	73	63	66	57	64	53	73	74	66	61	66	65,23	V pour Venturi
