Jungels	Marc		LUX	21	5	62	52	59	55	65	73	63	57	66	67	61	73	67	63,08	Team Skoda
Lasagna	Pablo		ITA	20	7	55	51	50	66	70	63	68	57	54	71	68	72	54	61,46	Team Skoda
Turan	Rasep		TUR	20	8	62	63	60	71	54	75	63	53	56	56	62	61	59	61,15	Team Skoda
Van Plack	Jurgen		BEL	20	5	63	59	70	68	56	52	59	58	53	67	69	59	57	60,77	Team Skoda
Haninen	Valterri		FIN	23	4	67	70	74	57	76	76	66	76	79	67	65	61	60	68,77	V pour Venturi
Fikicic	Nikola		SER	20	5	53	65	59	70	71	75	71	69	69	67	70	55	72	66,62	V pour Venturi
Hamalainen	Onni		FIN	33	6	65	54	76	78	70	50	58	56	64	73	63	77	52	64,31	V pour Venturi
Steward	Culham		AUS	30	7	71	55	54	80	74	61	51	71	60	75	53	53	78	64,31	V pour Venturi
Shapalov	Ignar		BUL	19	3	73	71	68	60	54	70	57	62	73	64	65	56	60	64,08	V pour Venturi
Pistit	Jurgen		LET	37	6	70	73	54	57	55	59	71	71	67	61	71	57	61	63,62	V pour Venturi
Fagerson	Hemuld		ISL	31	1	75	67	62	53	79	66	52	60	71	51	57	71	61	63,46	V pour Venturi
Belssom	Zion		SWD	19	2	59	53	67	51	66	52	67	68	63	62	70	72	70	63,08	V pour Venturi
Albero	Fabian		SWI	22	3	72	74	58	53	58	71	71	72	50	57	62	51	59	62,15	V pour Venturi
Krutchuk	Petr		LET	21	5	66	64	62	52	54	51	72	66	70	74	57	59	53	61,54	V pour Venturi
Lakanas	Igor		LIT	34	5	65	52	50	71	52	56	74	50	50	70	71	53	68	60,15	V pour Venturi
Fatanen	Vigor		FIN	19	2	52	51	59	71	58	70	64	53	54	54	71	58	53	59,08	V pour Venturi
