Palastophos	Giorgios		GRE	21	8	53	59	68	56	60	74	57	51	58	61	67	74	55	61,00	Team Sky
Renault	Marin		FRA	22	7	78	53	66	60	73	55	56	73	76	79	77	66	73	68,08	Team Sky
Van Der Malen	Jeff		NED	29	2	81	55	60	61	55	78	81	81	79	50	61	80	59	67,77	Team Sky
Van Kallagen	Linus		BEL	29	3	62	63	80	67	61	66	61	81	51	54	64	76	76	66,31	Team Sky
Aijala	Jarkko		FIN	21	8	70	72	63	64	51	55	64	60	57	52	74	52	76	62,31	V pour Venturi
Belssom	Zion		SWD	21	2	62	53	67	52	69	53	68	71	65	65	74	75	72	65,08	V pour Venturi
Fagerson	Hemuld		ISL	33	1	72	67	62	53	76	66	52	60	70	51	57	69	61	62,77	V pour Venturi
Fatanen	Vigor		FIN	21	2	56	51	59	73	61	72	66	55	56	56	75	60	55	61,15	V pour Venturi
Hamalainen	Onni		FIN	35	6	65	54	73	74	70	50	58	56	64	73	63	74	52	63,54	V pour Venturi
Haninen	Valterri		FIN	25	4	67	71	75	57	76	78	66	76	79	67	65	63	60	69,23	V pour Venturi
Kirvesniemi	Maunu		FIN	20	4	50	61	64	64	61	72	57	69	58	56	75	60	68	62,69	V pour Venturi
Makekaren	Hamari		FIN	22	2	73	71	59	75	63	70	70	68	62	73	58	71	60	67,15	V pour Venturi
Malarsson	Ignar		ISL	22	8	63	51	55	61	65	62	77	63	71	61	78	73	59	64,54	V pour Venturi
Porteinsson	Benjamin		ISL	22	4	77	53	76	59	62	65	55	58	77	53	56	62	74	63,62	V pour Venturi
Postom	Lars		SWD	25	6	66	80	55	63	67	50	69	61	67	65	70	68	54	64,23	V pour Venturi
Vantaken	Yuri		FIN	23	5	64	57	56	64	72	52	70	77	63	57	61	71	75	64,54	V pour Venturi
